edge_mask_avg_max_init,edge_mask_connected_init,edge_mask_entropy_init,edge_mask_size_init,edge_mask_sparsity_init,explainer,fidelity_gnn_acc+,fidelity_gnn_acc-,fidelity_gnn_acc_cs,fidelity_gnn_prob+,fidelity_gnn_prob-,fidelity_gnn_prob_cs,num_test_final,number_of_edges,topk,topk_values,train_model_single,unfaithfulness
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1834,0.0956,0.30497020615151443,10,3406,15,15,hat,0.0872
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1662,0.1026,0.28049263764640875,10,3406,15,15,hat,0.1
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1662,0.1026,0.28051802865523495,10,3406,15,15,hat,0.0999
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.153,0.1073,0.26118088470782036,10,3406,15,15,hat,0.103
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.0,0.46153846153846145,0.131,0.1169,0.22817404733604651,10,3406,15,15,hat,0.1175
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.0,0.46153846153846145,0.131,0.1169,0.22817404733604651,10,3406,15,15,hat,0.1175
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.2,0.1,0.32727272727272727,0.0978,0.1571,0.17521005422820762,10,3406,15,15,hat,0.1742
0.4845286939804514,0.15521194083694084,3.2649456347991785,32.9,0.9903405754550793,hetegnnexplainer,0.2,0.2,0.32,0.0931,0.1559,0.1676538382033517,20,3406,15,15,hat,0.1352
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.1,0.5,0.16666666666666666,0.0971,0.2466,0.17204497474261884,10,3406,15,15,hat,0.3209
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.0,0.5,,0.0834,0.2749,0.149643268220547,10,3406,15,15,hat,0.3518
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.1,0.4,0.17142857142857143,0.1089,0.2025,0.1915697909714678,10,3406,15,15,hat,0.1723
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.1,0.4,0.17142857142857143,0.1068,0.2098,0.18813756020757474,10,3406,15,15,hat,0.1831
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.1,0.1,0.18,0.1039,0.1466,0.18520598312636044,10,3406,15,15,hat,0.1011
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.1,0.1,0.18,0.0942,0.1746,0.1690795697952725,10,3406,15,15,hat,0.1999
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.1,0.5,0.16666666666666666,0.1028,0.2109,0.18185010822022754,10,3406,15,15,hat,0.2577
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.1,0.44999999999999996,0.1091,0.1364,0.19378885778847044,10,3406,15,15,hat,0.1491
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1529,0.1073,0.2611375001552867,10,3406,15,15,hat,0.103
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.0,0.46153846153846145,0.131,0.1169,0.22817404733604651,10,3406,15,15,hat,0.1175
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.2,0.1,0.32727272727272727,0.0978,0.1573,0.17521896814126484,10,3406,15,15,hat,0.1753
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.153,0.1073,0.26118088470782036,10,3406,15,15,hat,0.103
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1525,0.1082,0.2603972787415788,10,3406,15,15,hat,0.1031
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.3,0.0,0.46153846153846145,0.1306,0.118,0.22754970936143856,10,3406,15,15,hat,0.118
0.44082995497224636,0.14371392496392496,3.427183687976857,38.2,0.9887844979448033,hetegnnexplainer,0.4,0.0,0.5714285714285714,0.1623,0.1033,0.27487727872775547,10,3406,15,15,hat,0.1008
